,id_annonce,price
88,36058613,"178479,14"
89,35775935,"834370,5"
90,36035667,"582178,44"
91,35772735,"156388,0"
92,35821543,"277049,34"
93,35792463,"684603,4"
94,35881393,"233761,52"
95,36061417,"301418,47"
96,35989297,"123838,57"
97,31675585,"393984,0"
98,35804495,"494651,4"
99,36061077,"243666,77"
100,35767115,"195916,7"
101,35884711,"161164,36"
102,35846117,"183279,7"
103,36045745,"136409,25"
104,35758317,"250790,45"
105,36022135,"360509,9"
106,35868571,"106333,44"
107,35758333,"169225,14"
108,35776029,"338240,38"
109,31658435,"229308,16"
110,36095547,"369893,2"
111,35971129,"627115,2"
112,35779203,"43553,633"
113,35872763,"449608,44"
114,35820431,"275042,28"
115,36052293,"574379,44"
116,35971329,"400975,7"
117,36010107,"510448,7"
118,35871561,"513997,1"
119,36008977,"472307,22"
120,35837337,"385548,72"
121,36000031,"186567,61"
122,35775521,"422655,34"
123,35987475,"141362,28"
124,36010311,"230239,25"
125,35795245,"258347,03"
126,35795879,"688484,0"
127,35860945,"369597,0"
128,36059091,"311811,47"
129,35838091,"535089,0"
130,35852105,"1647153,1"
131,35838483,"134003,11"
132,35971403,"216508,7"
133,35814827,"80078,055"
134,36056439,"404773,6"
135,35864463,"184578,77"
136,35745625,"310164,88"
137,35698035,"375126,7"
138,35971109,"227516,94"
139,35782199,"155502,67"
140,35811357,"300354,44"
141,35830469,"182587,28"
142,35874463,"330419,5"
143,35781955,"250761,77"
144,35844971,"117554,11"
145,35930993,"123799,836"
146,35962461,"82878,93"
147,35886801,"300129,12"
148,35829533,"291921,44"
149,36033543,"67463,1"
150,35855575,"268442,47"
151,35775953,"419673,47"
152,31503911,"403947,6"
153,36044181,"558764,0"
154,35820189,"229085,44"
155,35885501,"283471,47"
156,36022233,"1121432,6"
157,35782483,"161357,36"
158,36017631,"128438,266"
159,35812973,"333430,5"
160,35906207,"84971,96"
161,36046295,"153355,44"
162,35795697,"111766,21"
163,35829665,"85899,016"
164,35738027,"272762,7"
165,36020613,"239494,28"
166,35996923,"232225,0"
167,35999197,"393501,12"
168,35871935,"295451,8"
169,36053129,"449682,2"
170,36014705,"167698,25"
171,36040157,"724612,9"
172,35999331,"222352,75"
173,35840307,"192999,81"
174,35800001,"136485,5"
175,34972263,"125916,57"
176,36047411,"383217,7"
177,35949849,"55531,117"
178,35965055,"220151,16"
179,35869947,"296965,1"
180,35919777,"79950,39"
181,35889317,"265866,7"
182,35871717,"431888,0"
183,35964895,"284139,2"
184,36081269,"336360,8"
185,35850581,"157861,12"
186,35995757,"342539,28"
187,36021897,"525386,44"
188,35875339,"1140214,2"
189,35856657,"341133,56"
190,36055325,"167711,53"
191,36001251,"382512,28"
192,36027667,"103861,61"
193,35891381,"208459,75"
194,36063111,"444725,2"
195,35852309,"109488,6"
196,35839679,"185038,6"
197,35977699,"135319,44"
198,24049683,"64745,31"
199,36038471,"162657,95"
200,35761567,"1234136,1"
201,35897013,"124938,46"
202,36048941,"210612,52"
203,35889293,"530990,25"
204,35949541,"78021,22"
205,35771703,"62956,516"
206,35784513,"289976,9"
207,35806947,"768892,7"
208,35743893,"159238,45"
209,35996771,"234958,61"
210,36008299,"108296,84"
211,36063101,"686243,44"
212,36061925,"206411,5"
213,36020985,"406673,03"
214,35829337,"359512,56"
215,35806263,"250760,1"
216,35929787,"196532,55"
217,35923269,"352219,5"
218,35961679,"446484,5"
219,35868713,"84907,89"
220,35815231,"949371,5"
221,36035551,"613859,44"
222,35830473,"198429,23"
223,36047671,"52397,96"
224,35938575,"642422,3"
225,35876183,"180971,94"
226,36062433,"279595,34"
227,32639271,"994032,8"
228,36018313,"141076,1"
229,35868459,"87607,67"
230,35856515,"128612,195"
231,35768453,"155439,52"
232,35800891,"281771,8"
233,35749391,"263819,34"
234,35746383,"154013,52"
235,36087115,"162909,78"
236,36033241,"418593,8"
237,36026401,"229996,75"
238,35765713,"434549,53"
239,35879453,"490336,0"
240,36047079,"114746,46"
241,36016835,"208559,39"
242,35965301,"354154,9"
243,35878333,"213750,73"
244,35852635,"67989,17"
245,35875115,"411177,66"
246,36038359,"74760,71"
247,35897509,"263930,34"
248,35842139,"160078,31"
249,35860821,"349995,47"
250,35872163,"332289,62"
251,35814669,"729095,06"
252,36031675,"1192775,8"
253,35779573,"203675,28"
254,35816223,"307202,25"
255,35672809,"195821,23"
256,35849203,"161482,38"
257,36033129,"367891,06"
258,35979543,"219156,12"
259,35762443,"116101,93"
260,36017703,"684121,06"
261,35775903,"68216,625"
262,35793835,"423792,28"
263,36052311,"302871,28"
264,34233003,"638862,8"
265,35848283,"280256,06"
266,35886815,"87859,09"
267,35842255,"136205,3"
268,35991661,"152453,39"
269,35871537,"875865,8"
270,35861683,"389657,34"
271,35807829,"243796,92"
272,35899395,"377064,97"
273,36045351,"280797,0"
274,29861959,"410850,38"
275,35858581,"928839,8"
276,35817259,"434758,03"
277,36047663,"240842,64"
278,36014019,"450511,94"
279,35868787,"270806,8"
280,35752715,"61280,285"
281,36006415,"142488,53"
282,35783181,"251765,3"
283,35866963,"191318,8"
284,35868033,"199708,8"
285,35837327,"156900,27"
286,32960273,"925461,4"
287,36061929,"241017,52"
288,35847687,"132929,72"
289,35812885,"232449,69"
290,35849223,"304137,6"
291,35739903,"118968,73"
292,30838023,"535093,06"
293,35964941,"1253673,8"
294,35870267,"796190,0"
295,35888791,"162908,36"
296,24992877,"403669,56"
297,35864071,"365298,03"
298,31358757,"204307,73"
299,35878631,"200829,33"
300,35841553,"208464,34"
301,35864591,"171232,48"
302,35858737,"276761,78"
303,36029657,"411945,38"
304,35886369,"164506,28"
305,35947669,"202778,9"
306,35999107,"243601,7"
307,35832063,"332651,44"
308,35835837,"62261,926"
309,35870919,"1249437,8"
310,36051779,"189656,6"
311,35903119,"183298,22"
312,36071743,"174013,78"
313,36049843,"94407,75"
314,35808545,"362378,56"
315,36027525,"211622,81"
316,36018759,"684205,9"
317,35798141,"269600,3"
318,35956791,"348067,88"
319,36049639,"149526,2"
320,35816599,"46164,723"
321,35851315,"183024,34"
322,35811083,"92802,2"
323,30303203,"200637,9"
324,35857687,"588493,0"
325,35827381,"207889,4"
326,36071117,"193415,86"
327,36030315,"57105,723"
328,35808257,"162710,88"
329,36043295,"2339974,0"
330,35823437,"630880,5"
331,35846293,"107268,03"
332,35733165,"633777,5"
333,35846513,"185552,3"
334,35776591,"225170,38"
335,36041761,"420779,6"
336,35870265,"1458069,9"
337,35741789,"212891,83"
338,36051769,"366815,22"
339,35914311,"420230,56"
340,36021445,"776849,25"
341,35901669,"236988,23"
342,36058045,"125575,88"
343,35965399,"90705,45"
344,35787291,"40378,64"
345,36047813,"193645,83"
346,35978135,"519604,28"
347,35849071,"174433,48"
348,35854991,"665667,5"
349,36058187,"63774,6"
350,35889185,"935358,25"
351,36017905,"171648,9"
352,35795331,"300847,25"
353,36049941,"516328,8"
354,35831341,"482775,0"
355,36015009,"504816,56"
356,33583741,"311897,75"
357,36028667,"127911,91"
358,35863553,"211422,33"
359,35964909,"167688,02"
360,28353205,"277975,9"
361,35826911,"656929,06"
362,35903835,"405461,7"
363,35782733,"513282,9"
364,35839631,"591920,25"
365,35824933,"426360,8"
366,35855067,"164279,9"
367,36021093,"218595,47"
368,36025209,"188754,02"
369,35808761,"240089,78"
370,35633865,"166491,62"
371,35798111,"390459,34"
372,35781737,"237078,67"
373,36015745,"319619,25"
374,35796695,"476387,1"
375,35820479,"356640,62"
376,36018317,"693332,2"
377,35845755,"135364,62"
378,35780839,"252890,05"
379,35906249,"213679,0"
380,36014777,"343239,4"
381,35839747,"205586,98"
382,35791083,"810646,2"
383,35820093,"554857,3"
384,35846405,"88821,875"
385,35786847,"369060,6"
386,35741701,"229267,48"
387,35750409,"848499,75"
388,36057371,"146236,66"
389,35771957,"255847,86"
390,36014447,"254909,45"
391,35991353,"291498,56"
392,35901989,"472290,5"
393,35816051,"103441,8"
394,35863817,"1229803,0"
395,35963859,"277788,56"
396,36003561,"122617,55"
397,36060801,"1085643,1"
398,35851127,"572094,8"
399,36052337,"308828,4"
400,35819653,"278127,06"
401,35763527,"151086,19"
402,35995783,"287173,97"
403,36041699,"158331,84"
404,36015735,"248098,53"
405,35888839,"252380,23"
406,35782867,"249179,31"
407,35961277,"224062,06"
408,36033851,"261189,25"
409,36045409,"687680,2"
410,35964545,"58361,24"
411,35832215,"232326,9"
412,35908107,"87543,53"
413,36003567,"144071,23"
414,36062621,"188260,72"
415,35939721,"95930,04"
416,36016683,"343564,9"
417,36009987,"408618,38"
418,35804817,"90978,625"
419,35880767,"158679,2"
420,35996873,"289355,1"
421,35786841,"1732057,2"
422,35977713,"1005357,0"
423,36040783,"369661,16"
424,35829823,"120100,94"
425,36046971,"280556,38"
426,35875935,"355468,47"
427,35845005,"377922,47"
428,36027163,"266361,06"
429,35875731,"667367,8"
430,36038151,"39175,793"
431,35763689,"119715,22"
432,35964609,"382373,3"
433,35970415,"51781,625"
434,35775591,"194973,19"
435,35889721,"441473,5"
436,36048489,"169048,69"
437,36010191,"102521,266"
438,36000125,"622221,3"
439,35638213,"276486,1"
440,36053105,"186961,95"
441,35761093,"448148,7"
442,35836189,"56203,492"
443,35812107,"133799,05"
444,35761351,"629179,5"
445,36030567,"253644,36"
446,35953679,"389772,94"
447,36048345,"154935,88"
448,36027489,"135628,1"
449,35928599,"291589,47"
450,35831293,"101639,37"
451,36016309,"357461,6"
452,35885519,"300878,53"
453,35812709,"345414,53"
454,35880553,"215695,88"
455,36020191,"369385,9"
456,36053693,"168197,81"
457,35809023,"346843,84"
458,35890001,"199733,95"
459,35920005,"240767,55"
460,35852693,"214178,42"
461,35996317,"827414,0"
462,36041887,"318014,8"
463,35848689,"387089,47"
464,35868171,"361104,16"
465,35795109,"287646,22"
466,36013167,"90022,76"
467,35748969,"820634,5"
468,35794945,"183040,39"
469,35797477,"260635,38"
470,36016849,"224687,3"
471,36068147,"435445,6"
472,35800855,"219634,64"
473,35872693,"132537,45"
474,35856303,"289644,97"
475,35800783,"418115,84"
476,35859037,"1085862,6"
477,35752883,"382184,06"
478,35812925,"678359,75"
479,35995371,"120126,02"
480,35914285,"138599,8"
481,36002397,"357785,25"
482,35793433,"355428,47"
483,35750025,"424135,22"
484,35779583,"190376,9"
485,35879349,"262497,5"
486,36045529,"273062,78"
487,14687747,"63805,875"
488,35963955,"796875,8"
489,36013443,"213330,39"
490,36040843,"225230,92"
491,35762929,"606761,6"
492,35785345,"145583,9"
493,36049675,"213638,05"
494,35919763,"102528,41"
495,35842341,"452704,12"
496,32102725,"129966,88"
497,35879265,"148411,83"
498,35793875,"238084,42"
499,36057521,"211681,36"
500,35881363,"174833,02"
501,36010169,"383108,4"
502,35848681,"542921,25"
503,36021917,"150613,47"
504,35804475,"362447,28"
505,36035361,"173470,45"
506,21407343,"39208,42"
507,36016583,"125361,93"
508,35872771,"177667,55"
509,35786989,"408536,16"
510,36052281,"602355,6"
511,35854073,"206088,31"
512,36011777,"605199,5"
513,36063527,"60277,254"
514,36035613,"276644,1"
515,35939847,"280609,38"
516,35870685,"314045,25"
517,35857477,"295008,38"
518,35861647,"480918,06"
519,36016533,"77772,734"
520,36061537,"1196417,9"
521,35850663,"430935,16"
522,35862269,"309946,34"
523,36052157,"394801,72"
524,35880427,"106206,75"
525,35816257,"107735,12"
526,35826809,"138527,92"
527,36021703,"81722,43"
528,35949949,"131265,72"
529,35911407,"357870,22"
530,35842253,"313094,28"
531,35785219,"170830,42"
532,36050533,"310512,06"
533,35889983,"116435,57"
534,36044717,"189731,12"
535,35831439,"123146,195"
536,35995763,"425232,38"
537,35771947,"525893,25"
538,35782989,"189772,2"
539,35852751,"218204,1"
540,36051449,"504873,88"
541,35746617,"353923,28"
542,35871507,"265095,5"
543,36057245,"297170,78"
544,36050185,"299737,53"
545,36028961,"562071,1"
546,35842045,"274613,0"
547,35864153,"147181,48"
548,35776951,"52750,836"
549,35998171,"586067,3"
550,36084113,"291505,53"
551,35764449,"238287,06"
552,36087231,"319531,16"
553,35822549,"292585,9"
554,36062541,"234676,45"
555,35845499,"660355,56"
556,35852175,"202014,36"
557,35778017,"117244,875"
558,35911441,"125314,12"
559,35815677,"146671,73"
560,35994491,"323400,4"
561,35889875,"486475,62"
562,35969109,"157695,0"
563,35835517,"324070,03"
564,36086079,"411643,78"
565,36060359,"401707,9"
566,35778149,"423002,94"
567,35908105,"76786,65"
568,35830225,"297093,4"
569,36002517,"176749,7"
570,35835297,"73512,984"
571,35636819,"112551,97"
572,36026191,"253057,97"
573,36028699,"157811,92"
574,36009837,"253864,1"
575,35888225,"939517,2"
576,35844839,"136759,5"
577,36002793,"742970,44"
578,35739645,"496057,25"
579,36003833,"499355,12"
580,35900021,"455966,3"
581,35845331,"162482,77"
582,35901515,"191264,81"
583,35964655,"171049,52"
584,35846109,"114611,72"
585,36057829,"114261,72"
586,35812597,"517466,56"
587,35829651,"322806,9"
588,35815951,"161621,03"
589,36041423,"153251,05"
590,35788427,"172219,86"
591,35829361,"139337,88"
592,35851427,"200140,06"
593,36010985,"301198,34"
594,35807659,"87297,42"
595,35839999,"228030,66"
596,31310817,"568908,75"
597,35802283,"47360,82"
598,35859423,"962195,44"
599,35793827,"161176,67"
600,30199301,"362462,88"
601,36037319,"158327,77"
602,36078859,"578591,8"
603,35800383,"113023,086"
604,35846291,"98915,17"
605,36051637,"355420,7"
606,35870987,"62218,89"
607,35792997,"201767,5"
608,36058411,"253709,9"
609,36030183,"242966,9"
610,36001243,"258316,48"
611,35997141,"49348,777"
612,36084409,"199664,62"
613,36035639,"268831,62"
614,36001935,"203474,72"
615,35845961,"135386,05"
616,35863999,"338368,78"
617,35901671,"275986,1"
618,35870099,"226147,61"
619,35886103,"87003,03"
620,35901535,"100068,46"
621,36067603,"326621,4"
622,35878589,"289761,03"
623,36038067,"103013,45"
624,35855959,"320838,4"
625,36037831,"863582,06"
626,36006319,"113952,234"
627,35804661,"132465,3"
628,35848285,"325537,03"
629,36038259,"1070075,5"
630,36038603,"554072,06"
631,35780915,"323665,44"
632,36037983,"308519,0"
633,36037269,"225077,4"
634,36087217,"335782,66"
635,35769821,"167696,48"
636,31619129,"1653533,8"
637,35874363,"202699,06"
638,35831837,"273472,47"
639,35756977,"173042,84"
640,36037097,"93385,86"
641,35785315,"605982,06"
642,35815403,"703955,8"
643,35845441,"173618,92"
644,35745073,"189670,7"
645,35868279,"235170,88"
646,35851159,"107889,66"
647,35760593,"364653,06"
648,35999033,"213489,34"
649,35848679,"537576,44"
650,35755395,"410623,6"
651,35888663,"251045,08"
652,35765633,"261120,02"
653,35939835,"271654,47"
654,35997059,"80207,07"
655,35769733,"107916,1"
656,36027385,"136138,8"
657,35882355,"1433475,5"
658,35978059,"1144255,6"
659,35919713,"251975,48"
660,35964867,"165128,72"
661,35741017,"140288,69"
662,36024513,"300230,16"
663,35753203,"206909,34"
664,35808041,"1357098,0"
665,36087119,"1077420,6"
666,35795429,"612983,1"
667,36061951,"161791,28"
668,36045489,"845534,4"
669,36024277,"687175,4"
670,35875483,"488764,5"
671,36051553,"159621,9"
672,35995965,"430436,12"
673,36006217,"109688,43"
674,36045301,"448215,78"
675,35775531,"255199,16"
676,35949483,"270623,53"
677,36037939,"87601,734"
678,35802473,"214031,4"
679,35807809,"493045,88"
680,35822455,"1578706,9"
681,35996145,"678064,1"
682,35829779,"75508,42"
683,35765951,"291000,8"
684,36050171,"222614,36"
685,35901119,"1752255,2"
686,35785759,"57997,375"
687,35861839,"683828,2"
688,35820427,"300208,4"
689,35840191,"79575,08"
690,36047441,"141645,69"
691,35970335,"148304,73"
692,35901417,"173599,73"
693,36097391,"247931,06"
694,35841851,"191792,48"
695,36017323,"150741,5"
696,35875159,"161804,1"
697,35851737,"388889,97"
698,36014873,"664761,5"
699,35836715,"178234,03"
700,34847561,"101053,47"
701,35768363,"172432,19"
702,35795269,"377529,47"
703,35911399,"207834,5"
704,35955227,"1085330,5"
705,36014259,"418369,94"
706,35765539,"161994,31"
707,35875307,"149379,69"
708,35786837,"1698389,5"
709,36009873,"392825,84"
710,35965393,"115955,21"
711,35901969,"205482,48"
712,35798615,"204902,08"
713,35768107,"418053,28"
714,35831147,"388116,38"
715,35888529,"471972,2"
716,36009069,"103572,68"
717,35795111,"318360,44"
718,35819389,"145253,14"
719,35887095,"178815,62"
720,35853749,"313303,06"
721,36020177,"804336,2"
722,35871747,"868550,94"
723,35742519,"178885,22"
724,35884547,"65311,45"
725,35812969,"251667,84"
726,35791699,"368853,3"
727,36025137,"778310,8"
728,35820773,"333748,34"
729,35882751,"255671,52"
730,36044983,"291907,5"
731,35800993,"644405,5"
732,35758301,"1147064,8"
733,35868137,"244994,69"
734,36027505,"376522,7"
735,35949947,"228194,92"
736,35911245,"237343,78"
737,35884737,"197852,52"
738,36045749,"449934,4"
739,36027733,"127280,12"
740,35857615,"174908,22"
741,35864817,"229330,47"
742,35890973,"230983,48"
743,35783243,"501386,97"
744,36053751,"855391,94"
745,35919837,"208641,36"
746,35870247,"392566,66"
747,35903733,"100397,67"
748,36058355,"658635,4"
749,35881041,"236828,48"
750,35879293,"523527,84"
751,35871279,"974320,44"
752,35836593,"227041,39"
753,35899953,"360949,94"
754,35904515,"166980,9"
755,36012791,"64285,46"
756,35793237,"501305,28"
757,35776025,"368656,4"
758,35867447,"550863,4"
759,35811447,"787357,75"
760,29467687,"108126,88"
761,35898335,"1059238,9"
762,35862403,"150153,25"
763,35861991,"270986,66"
764,36096515,"245531,5"
765,36080495,"602817,6"
766,36089597,"381563,56"
767,35851787,"101914,445"
768,35857205,"514917,03"
769,35762333,"67967,26"
770,36018561,"175892,81"
771,35839785,"35038,74"
772,35761725,"238266,14"
773,36058365,"113748,984"
774,35775801,"338333,6"
775,36029297,"297086,06"
776,35756803,"198500,39"
777,35801935,"66297,33"
778,35943393,"159758,52"
779,36069133,"162928,56"
780,35815111,"187494,92"
781,35841569,"226729,6"
782,35835447,"370612,12"
783,36011005,"255873,7"
784,35862959,"175184,36"
785,35868419,"57283,92"
786,35759535,"243233,75"
787,27671535,"124286,16"
788,35812247,"34407,297"
789,35901887,"193405,9"
790,35798667,"644624,8"
791,35886817,"397739,16"
792,35827323,"259063,75"
793,35845947,"393627,97"
794,35831649,"149353,03"
795,35795695,"404186,5"
796,35840363,"288527,3"
797,35868553,"378005,34"
798,35827955,"476644,78"
799,35747839,"240252,17"
800,35800607,"329084,25"
801,35862433,"234954,58"
802,35987811,"542207,7"
803,35750801,"223105,72"
804,36038059,"126079,87"
805,35783149,"360870,78"
806,35760735,"487373,75"
807,36039707,"390798,38"
808,35842385,"222456,89"
809,35852377,"370438,25"
810,35820719,"283820,44"
811,35897405,"687460,5"
812,35845829,"285445,6"
813,35886267,"253240,45"
814,35859409,"602436,6"
815,35838249,"1553822,2"
816,35975951,"576738,0"
817,36063735,"121134,375"
818,35745727,"371549,88"
819,35786491,"160107,94"
820,35829233,"817331,5"
821,35880025,"39749,594"
822,35862373,"93201,06"
823,35813399,"68785,1"
824,35784479,"494955,75"
825,36048133,"292020,28"
826,35823939,"326702,4"
827,36025619,"399580,47"
828,35809797,"334502,28"
829,36040421,"132400,25"
830,35784489,"381899,16"
831,35840173,"96396,65"
832,36092415,"497350,94"
833,36038439,"553636,3"
834,36050417,"227869,8"
835,35787251,"179764,75"
836,35874529,"526298,6"
837,29054851,"240838,77"
838,35999487,"459147,84"
839,36033317,"586792,1"
840,35768441,"104006,42"
841,35940091,"135663,78"
842,36016217,"41452,766"
843,36034529,"287780,66"
844,36013365,"157380,39"
845,35754385,"272328,34"
846,35908305,"86121,305"
847,35851165,"214912,75"
848,35839749,"129118,88"
849,36046039,"130041,39"
850,35829851,"213589,33"
851,35835383,"202447,72"
852,36059209,"98769,06"
853,36071867,"101995,625"
854,36040179,"132875,86"
855,35897355,"266127,22"
856,35999081,"364813,4"
857,35782803,"168728,16"
858,35840007,"134954,84"
859,35963937,"411356,9"
860,35774431,"132877,77"
861,35842943,"53031,793"
862,35808609,"254100,03"
863,36033189,"148079,73"
864,35876051,"255416,1"
865,35845497,"375520,03"
866,35947767,"138861,1"
867,35880731,"264480,88"
868,35804303,"447645,94"
869,36030323,"215050,73"
870,35753847,"269279,9"
871,35857825,"374171,28"
872,36010303,"311326,28"
873,36027351,"547992,5"
874,35808355,"282586,97"
875,35955187,"149279,56"
876,35868323,"101700,06"
877,35778265,"212900,97"
878,35849403,"458474,44"
879,36017907,"262470,72"
880,36056945,"134757,03"
881,35765895,"88317,266"
882,31555481,"161035,77"
883,35902995,"871757,5"
884,35872705,"276118,78"
885,35831933,"459527,16"
886,35829333,"117586,06"
887,36062919,"570145,0"
888,35959847,"92023,13"
889,35946343,"202877,56"
890,35906537,"106675,836"
891,35868585,"323131,6"
892,35881623,"85457,95"
893,35949703,"280683,47"
894,32335123,"104228,16"
895,35842829,"687404,1"
896,36035033,"853449,4"
897,35857351,"578649,75"
898,36040315,"808497,56"
899,36028417,"398537,7"
900,35758271,"520876,88"
901,35870803,"687065,94"
902,36052505,"308666,44"
903,35848973,"496463,3"
904,35872679,"173377,36"
905,35775433,"500836,47"
906,36032757,"870712,2"
907,35874921,"315401,28"
908,35759251,"244189,02"
909,32091751,"140829,42"
910,35949889,"362539,25"
911,35939825,"212589,31"
912,35831373,"248746,48"
913,36038435,"138894,48"
914,28016333,"74265,42"
915,36045255,"122771,19"
916,35637547,"373162,78"
917,36001945,"748003,25"
918,35822957,"77097,26"
919,36017097,"696141,4"
920,35848275,"282115,47"
921,35996539,"222132,94"
922,35854847,"390093,12"
923,35813479,"634475,4"
924,35881691,"353671,9"
925,35876291,"506058,22"
926,35792283,"350341,78"
927,35775539,"258952,1"
928,36015035,"1402202,8"
929,36010981,"108526,17"
930,35901963,"202766,72"
931,35876007,"376603,5"
932,15780193,"470652,5"
933,36033415,"227243,48"
934,35964121,"227604,2"
935,35845705,"88717,234"
936,36040403,"599010,2"
937,36021839,"1996346,4"
938,35783093,"167953,86"
939,36060371,"315413,94"
940,22359113,"200148,08"
941,35856993,"300862,47"
942,35823755,"86746,86"
943,36003039,"203308,3"
944,35830435,"170399,89"
945,35852581,"277456,28"
946,35875917,"533742,5"
947,35856709,"148184,55"
948,35779335,"105910,695"
949,36059277,"90504,23"
950,35833927,"47324,523"
951,35864431,"298011,97"
952,35794947,"126339,734"
953,36049191,"181818,9"
954,35868541,"563957,9"
955,36080823,"56657,16"
956,35762367,"172316,62"
957,35852513,"104100,3"
958,36017091,"186295,05"
959,35796663,"406758,38"
960,35810885,"244154,08"
961,35867415,"328337,56"
962,35928499,"148167,33"
963,35836049,"912252,25"
964,35853215,"843685,9"
965,35886465,"437319,97"
966,35889545,"340809,03"
967,35804815,"51796,445"
968,36047731,"126969,88"
969,35949901,"173526,39"
970,35901399,"1004343,06"
971,35798709,"290281,28"
972,35878345,"201672,08"
973,35840061,"576992,2"
974,30758061,"145784,53"
975,36011173,"171238,34"
976,32278945,"685302,4"
977,35857051,"234358,64"
978,35983441,"324782,28"
979,35997913,"137321,48"
980,35779349,"191811,69"
981,35831139,"307510,3"
982,35957091,"101718,49"
983,29228213,"97455,78"
984,35911035,"189931,16"
985,23257461,"85750,54"
986,35815627,"337250,56"
987,35928701,"255380,8"
988,35753273,"523837,94"
989,35852195,"303277,97"
990,35877253,"366717,94"
991,36021715,"113142,36"
992,36033411,"181286,66"
993,35757163,"240714,53"
994,35798811,"639248,0"
995,35998033,"121178,61"
996,35874417,"189582,25"
997,35820367,"272979,44"
998,35840225,"151554,9"
999,35985733,"257977,97"
1000,36012995,"289578,44"
1001,35897125,"426079,94"
1002,35869521,"327162,94"
1003,35849485,"136096,73"
1004,35833099,"707049,44"
1005,36037331,"765665,75"
1006,35811473,"168494,84"
1007,35830617,"366232,84"
1008,35869901,"336746,94"
1009,36001359,"144627,25"
1010,35774731,"286102,12"
1011,35863805,"286159,97"
1012,35875169,"686316,1"
1013,35757531,"157998,48"
1014,36061127,"732542,94"
1015,35856943,"117942,98"
1016,35996733,"1142053,5"
1017,35756863,"584764,8"
1018,36016275,"182026,4"
1019,32003525,"1132708,9"
1020,35765965,"248037,27"
1021,35876501,"67336,29"
1022,36041195,"360276,88"
1023,36029211,"174606,56"
1024,35876845,"114831,84"
1025,35757541,"352909,47"
1026,35825705,"208181,45"
1027,36027599,"646843,0"
1028,35768155,"242072,3"
1029,35867485,"69236,516"
1030,35784047,"615266,1"
1031,35806871,"432843,44"
1032,35996607,"852209,94"
1033,35778199,"317344,03"
1034,35811463,"293889,9"
1035,35768297,"1582001,5"
1036,33735507,"1021988,0"
1037,36078677,"253441,25"
1038,36003535,"270487,0"
1039,35999625,"86712,95"
1040,36047281,"38720,562"
1041,35831799,"70347,49"
1042,35793105,"303766,88"
1043,35738409,"217654,8"
1044,36031621,"239250,7"
1045,36009793,"119703,69"
1046,36052321,"519713,38"
1047,35911041,"218001,52"
1048,35897245,"424711,97"
1049,35987477,"92251,24"
1050,35845779,"156010,98"
1051,35781361,"528233,56"
1052,35964917,"568071,7"
1053,35783561,"553330,2"
1054,35753311,"42020,39"
1055,35830667,"1094952,4"
1056,35839769,"240521,33"
1057,35962163,"209698,02"
1058,36016629,"75393,36"
1059,35756889,"157788,28"
1060,36063295,"573922,2"
1061,36049807,"426497,1"
1062,35785327,"262759,22"
1063,31954327,"504163,22"
1064,35794023,"325668,4"
1065,35838083,"559219,2"
1066,35815065,"303543,88"
